"","query","post_id","weight","n","type","xyz"
"474","720575940621453094","720575940594894551",7,1,NA,NA
"475","720575940621453094","720575940597844074",7,1,NA,NA
"476","720575940621453094","720575940602415128",7,1,NA,NA
"477","720575940621453094","720575940607390147",7,1,"CRE011","(147381, 43370, 654)"
"478","720575940621453094","720575940608898122",7,1,NA,NA
"479","720575940621453094","720575940610664024",7,1,NA,NA
"480","720575940621453094","720575940613200036",7,1,NA,NA
"481","720575940621453094","720575940616155933",7,1,NA,NA
"482","720575940621453094","720575940617904208",7,1,"DN","(131120, 77127, 5798)"
"483","720575940621453094","720575940620042606",7,1,NA,NA
"484","720575940621453094","720575940621391657",7,1,NA,NA
"485","720575940621453094","720575940621565879",7,1,NA,NA
"486","720575940621453094","720575940625130121",7,1,NA,NA
"487","720575940621453094","720575940626082972",7,1,NA,NA
"488","720575940621453094","720575940630079047",7,1,NA,NA
"489","720575940621453094","720575940631855712",7,1,NA,NA
"490","720575940621453094","720575940638111989",7,1,NA,NA
"491","720575940621453094","720575940640580296",7,1,NA,NA
"492","720575940634787246","720575940394909544",6,1,NA,NA
"493","720575940634787246","720575940403358244",6,1,NA,NA
"494","720575940634787246","720575940429083174",6,1,NA,NA
"495","720575940634787246","720575940429149734",6,1,NA,NA
"496","720575940634787246","720575940430402698",6,1,NA,NA
"497","720575940634787246","720575940432991388",6,1,NA,NA
"498","720575940634787246","720575940461675181",6,1,NA,NA
"499","720575940634787246","720575940473641405",6,1,NA,NA
"500","720575940634787246","720575940474056737",6,1,NA,NA
"501","720575940634787246","720575940504865967",6,1,NA,NA
"502","720575940634787246","720575940510879189",6,1,NA,NA
"503","720575940634787246","720575940534361418",6,1,NA,NA
"504","720575940634787246","720575940550613358",6,1,NA,NA
"505","720575940634787246","720575940562481908",6,1,NA,NA
"506","720575940634787246","720575940577413043",6,1,NA,NA
"507","720575940634787246","720575940581776508",6,1,NA,NA
"508","720575940634787246","720575940590837589",6,1,NA,NA
"509","720575940634787246","720575940590853335",6,1,NA,NA
"510","720575940634787246","720575940592548783",6,1,NA,NA
"511","720575940634787246","720575940592981684",6,1,NA,NA
"512","720575940634787246","720575940593248436",6,1,NA,NA
"513","720575940634787246","720575940603576847",6,1,NA,NA
"514","720575940634787246","720575940605808604",6,1,NA,NA
"515","720575940634787246","720575940610214814",6,1,NA,NA
"516","720575940634787246","720575940610225566",6,1,NA,NA
"517","720575940634787246","720575940611666334",6,1,NA,NA
"518","720575940634787246","720575940613829307",6,1,NA,NA
"519","720575940634787246","720575940614892736",6,1,NA,NA
"520","720575940634787246","720575940615841826",6,1,NA,NA
"521","720575940634787246","720575940615979405",6,1,NA,NA
"522","720575940634787246","720575940616057997",6,1,NA,NA
"523","720575940634787246","720575940616587328",6,1,NA,NA
"524","720575940634787246","720575940617967952",6,1,"LHAV4j1","(84186.6875, 36670.4375, 4025)"
"525","720575940634787246","720575940618489151",6,1,NA,NA
"526","720575940634787246","720575940618563896",6,1,NA,NA
"527","720575940634787246","720575940619295682",6,1,NA,NA
"528","720575940634787246","720575940619481788",6,1,NA,NA
"529","720575940634787246","720575940620257081",6,1,NA,NA
"530","720575940634787246","720575940621280444",6,1,NA,NA
"531","720575940634787246","720575940621337788",6,1,NA,NA
"532","720575940634787246","720575940621470055",6,1,NA,NA
"533","720575940634787246","720575940621601063",6,1,NA,NA
"534","720575940634787246","720575940622206707",6,1,"WEDPN4","(101778.14, 62440.335, 4163)"
"535","720575940634787246","720575940622495490",6,1,NA,NA
"536","720575940634787246","720575940622549015",6,1,NA,NA
"537","720575940634787246","720575940623313866",6,1,"pC1d","(125527.29, 29458.84, 1665)"
"538","720575940634787246","720575940623659879",6,1,NA,NA
"539","720575940634787246","720575940624072365",6,1,NA,NA
"540","720575940634787246","720575940625917870",6,1,NA,NA
"541","720575940634787246","720575940628447084",6,1,"FB6A","(114853.675, 30678.6025, 3088)"
"542","720575940634787246","720575940628671629",6,1,NA,NA
"543","720575940634787246","720575940628741517",6,1,NA,NA
"544","720575940634787246","720575940628780429",6,1,NA,NA
"545","720575940634787246","720575940629760686",6,1,NA,NA
"546","720575940634787246","720575940629826734",6,1,NA,NA
"547","720575940634787246","720575940630045288",6,1,NA,NA
